Token_Number,Speaker,Token,Pitch,Time,Style
42,40, ɲiəm3 ,257.84,445.93,connected
42,40, ɲiəm3 ,251.63,445.94,connected
42,40, ɲiəm3 ,246.53,445.95,connected
42,40, ɲiəm3 ,241.25,445.96,connected
42,40, ɲiəm3 ,234.39,445.97,connected
42,40, ɲiəm3 ,226.69,445.98,connected
42,40, ɲiəm3 ,216.05,445.99,connected
42,40, ɲiəm3 ,201.8,446,connected
42,40, ɲiəm3 ,189.63,446.01,connected
42,40, ɲiəm3 ,178.43,446.02,connected
42,40, ɲiəm3 ,167.85,446.03,connected
42,40, ɲiəm3 ,157.54,446.04,connected
43,40, pɛŋ1 , undefined ,455.63,connected
43,40, pɛŋ1 , undefined ,455.64,connected
43,40, pɛŋ1 , undefined ,455.65,connected
43,40, pɛŋ1 ,203.42,455.66,connected
43,40, pɛŋ1 ,194.3,455.67,connected
43,40, pɛŋ1 ,187.84,455.68,connected
43,40, pɛŋ1 ,185.44,455.69,connected
43,40, pɛŋ1 ,183.95,455.7,connected
43,40, pɛŋ1 ,184.74,455.71,connected
43,40, pɛŋ1 ,187.41,455.72,connected
43,40, pɛŋ1 ,189.57,455.73,connected
43,40, pɛŋ1 ,190.13,455.74,connected
43,40, pɛŋ1 ,191.95,455.75,connected
43,40, pɛŋ1 ,193.8,455.76,connected
43,40, pɛŋ1 ,193.95,455.77,connected
43,40, pɛŋ1 ,194.46,455.78,connected
43,40, pɛŋ1 ,194.84,455.79,connected
43,40, pɛŋ1 ,195.72,455.8,connected
43,40, pɛŋ1 ,195.78,455.81,connected
43,40, pɛŋ1 ,195.63,455.82,connected
43,40, pɛŋ1 ,196.28,455.83,connected
43,40, pɛŋ1 ,195.49,455.84,connected
43,40, pɛŋ1 ,194.35,455.85,connected
43,40, pɛŋ1 ,194.43,455.86,connected
43,40, pɛŋ1 ,193.99,455.87,connected
43,40, pɛŋ1 ,192.53,455.88,connected
43,40, pɛŋ1 ,191.42,455.89,connected
43,40, pɛŋ1 ,191.14,455.9,connected
43,40, pɛŋ1 ,191.37,455.91,connected
43,40, pɛŋ1 ,191.83,455.92,connected
43,40, pɛŋ1 ,191.79,455.93,connected
43,40, pɛŋ1 ,190.6,455.94,connected
43,40, pɛŋ1 ,189.43,455.95,connected
43,40, pɛŋ1 ,189.35,455.96,connected
43,40, pɛŋ1 ,190.82,455.97,connected
43,40, pɛŋ1 ,192.94,455.98,connected
43,40, pɛŋ1 ,194.83,455.99,connected
43,40, pɛŋ1 ,194.55,456,connected
43,40, pɛŋ1 ,190.61,456.01,connected
43,40, pɛŋ1 ,183.05,456.02,connected
43,40, pɛŋ1 ,176.35,456.03,connected
44,40, biən4 ,102.69,465.28,connected
44,40, biən4 ,111.54,465.29,connected
44,40, biən4 ,115.42,465.3,connected
44,40, biən4 ,112.98,465.31,connected
44,40, biən4 ,112.34,465.32,connected
44,40, biən4 ,110.76,465.33,connected
44,40, biən4 ,109.95,465.34,connected
44,40, biən4 ,113.24,465.35,connected
44,40, biən4 ,117.4,465.36,connected
44,40, biən4 ,118.23,465.37,connected
44,40, biən4 ,122.35,465.38,connected
44,40, biən4 ,124.96,465.39,connected
44,40, biən4 ,128.69,465.4,connected
44,40, biən4 ,132.38,465.41,connected
44,40, biən4 ,140.75,465.42,connected
44,40, biən4 ,142.55,465.43,connected
44,40, biən4 ,144.38,465.44,connected
44,40, biən4 ,160.11,465.45,connected
44,40, biən4 ,166.29,465.46,connected
44,40, biən4 ,175.66,465.47,connected
44,40, biən4 ,182.82,465.48,connected
44,40, biən4 ,187.06,465.49,connected
44,40, biən4 ,188.86,465.5,connected
44,40, biən4 ,187.91,465.51,connected
44,40, biən4 ,186.07,465.52,connected
44,40, biən4 ,183.66,465.53,connected
44,40, biən4 ,181.58,465.54,connected
44,40, biən4 ,179.55,465.55,connected
44,40, biən4 ,177.81,465.56,connected
44,40, biən4 ,175.66,465.57,connected
45,40, ɲaa2 ,164.82,475.57,connected
45,40, ɲaa2 ,167.39,475.58,connected
45,40, ɲaa2 ,169.29,475.59,connected
45,40, ɲaa2 ,169.74,475.6,connected
45,40, ɲaa2 ,169.43,475.61,connected
45,40, ɲaa2 ,168.43,475.62,connected
45,40, ɲaa2 ,166.65,475.63,connected
45,40, ɲaa2 ,166.34,475.64,connected
45,40, ɲaa2 ,165.9,475.65,connected
45,40, ɲaa2 ,166.39,475.66,connected
45,40, ɲaa2 ,166.87,475.67,connected
45,40, ɲaa2 ,166.56,475.68,connected
45,40, ɲaa2 ,165.95,475.69,connected
45,40, ɲaa2 ,164.58,475.7,connected
45,40, ɲaa2 ,162.86,475.71,connected
45,40, ɲaa2 ,161.23,475.72,connected
45,40, ɲaa2 ,159.39,475.73,connected
45,40, ɲaa2 ,156.61,475.74,connected
45,40, ɲaa2 ,156.11,475.75,connected
45,40, ɲaa2 ,155.48,475.76,connected
45,40, ɲaa2 ,153.68,475.77,connected
45,40, ɲaa2 ,152.07,475.78,connected
45,40, ɲaa2 ,151.46,475.79,connected
45,40, ɲaa2 ,150.57,475.8,connected
45,40, ɲaa2 ,148.82,475.81,connected
45,40, ɲaa2 ,148.11,475.82,connected
45,40, ɲaa2 ,147.26,475.83,connected
45,40, ɲaa2 ,146.67,475.84,connected
45,40, ɲaa2 ,145.07,475.85,connected
45,40, ɲaa2 ,142.79,475.86,connected
45,40, ɲaa2 ,141.3,475.87,connected
45,40, ɲaa2 ,139.77,475.88,connected
45,40, ɲaa2 ,136.72,475.89,connected
45,40, ɲaa2 ,135.1,475.9,connected
46,40, lai1 ,185.89,484.57,connected
46,40, lai1 ,185.81,484.58,connected
46,40, lai1 ,185.87,484.59,connected
46,40, lai1 ,185.85,484.6,connected
46,40, lai1 ,186.21,484.61,connected
46,40, lai1 ,186.53,484.62,connected
46,40, lai1 ,187.63,484.63,connected
46,40, lai1 ,187.62,484.64,connected
46,40, lai1 ,187.86,484.65,connected
46,40, lai1 ,187.42,484.66,connected
46,40, lai1 ,187.68,484.67,connected
46,40, lai1 ,187.39,484.68,connected
46,40, lai1 ,186.65,484.69,connected
46,40, lai1 ,187.04,484.7,connected
46,40, lai1 ,186.12,484.71,connected
46,40, lai1 ,186.38,484.72,connected
46,40, lai1 ,186.66,484.73,connected
46,40, lai1 ,187.47,484.74,connected
46,40, lai1 ,187.32,484.75,connected
46,40, lai1 ,187.58,484.76,connected
46,40, lai1 ,186.92,484.77,connected
46,40, lai1 ,184.83,484.78,connected
46,40, lai1 ,185.1,484.79,connected
46,40, lai1 ,185.43,484.8,connected
46,40, lai1 ,185.89,484.81,connected
46,40, lai1 ,185.89,484.82,connected
46,40, lai1 ,184.87,484.83,connected
46,40, lai1 ,184.66,484.84,connected
46,40, lai1 ,185.12,484.85,connected
46,40, lai1 ,185.48,484.86,connected
46,40, lai1 ,185.21,484.87,connected
46,40, lai1 ,184.7,484.88,connected
46,40, lai1 ,183.91,484.89,connected
46,40, lai1 ,181.75,484.9,connected
46,40, lai1 ,179.33,484.91,connected
47,40, ɲan6 ,149.22,492.97,connected
47,40, ɲan6 ,148.93,492.98,connected
47,40, ɲan6 ,148.72,492.99,connected
47,40, ɲan6 ,143.35,493,connected
47,40, ɲan6 ,142.91,493.01,connected
47,40, ɲan6 ,143.16,493.02,connected
47,40, ɲan6 ,142.36,493.03,connected
47,40, ɲan6 ,141.3,493.04,connected
47,40, ɲan6 ,140.51,493.05,connected
47,40, ɲan6 ,139.53,493.06,connected
47,40, ɲan6 ,138.87,493.07,connected
47,40, ɲan6 ,138.94,493.08,connected
47,40, ɲan6 ,139.24,493.09,connected
47,40, ɲan6 ,138.67,493.1,connected
47,40, ɲan6 ,134.31,493.11,connected
47,40, ɲan6 ,138.14,493.12,connected
47,40, ɲan6 ,136.84,493.13,connected
47,40, ɲan6 ,135.97,493.14,connected
47,40, ɲan6 ,135.49,493.15,connected
47,40, ɲan6 ,135.5,493.16,connected
47,40, ɲan6 ,136.17,493.17,connected
47,40, ɲan6 ,136.83,493.18,connected
47,40, ɲan6 ,137.37,493.19,connected
47,40, ɲan6 ,138.15,493.2,connected
47,40, ɲan6 ,138.96,493.21,connected
47,40, ɲan6 ,139.46,493.22,connected
47,40, ɲan6 ,139.7,493.23,connected
47,40, ɲan6 ,139.61,493.24,connected
47,40, ɲan6 ,139.39,493.25,connected
47,40, ɲan6 ,138.75,493.26,connected
47,40, ɲan6 ,138.98,493.27,connected
47,40, ɲan6 ,139.35,493.28,connected
47,40, ɲan6 ,139.42,493.29,connected
47,40, ɲan6 ,140.5,493.3,connected
47,40, ɲan6 ,142.83,493.31,connected
47,40, ɲan6 ,146.05,493.32,connected
47,40, ɲan6 ,150.9,493.33,connected
47,40, ɲan6 ,154.68,493.34,connected
47,40, ɲan6 , undefined ,493.35,connected
48,40, muə6 ,140.27,505.41,connected
48,40, muə6 ,136.29,505.42,connected
48,40, muə6 ,130.17,505.43,connected
48,40, muə6 ,128.8,505.44,connected
48,40, muə6 ,128.6,505.45,connected
48,40, muə6 ,127.8,505.46,connected
48,40, muə6 ,128.05,505.47,connected
48,40, muə6 ,128.63,505.48,connected
48,40, muə6 ,128.29,505.49,connected
48,40, muə6 ,128.28,505.5,connected
48,40, muə6 ,128.19,505.51,connected
48,40, muə6 ,128.51,505.52,connected
48,40, muə6 ,128.64,505.53,connected
48,40, muə6 ,128.65,505.54,connected
48,40, muə6 ,129.18,505.55,connected
48,40, muə6 ,130.26,505.56,connected
48,40, muə6 ,131.3,505.57,connected
48,40, muə6 ,132.08,505.58,connected
48,40, muə6 ,132.48,505.59,connected
48,40, muə6 ,133.61,505.6,connected
48,40, muə6 ,135.17,505.61,connected
48,40, muə6 ,136.11,505.62,connected
48,40, muə6 ,133.6,505.63,connected
48,40, muə6 , undefined ,505.64,connected
48,40, muə6 ,270.83,505.65,connected
49,40, miə3 ,248.04,513.86,connected
49,40, miə3 ,257.19,513.87,connected
49,40, miə3 ,265.77,513.88,connected
49,40, miə3 ,276.17,513.89,connected
49,40, miə3 ,285.26,513.9,connected
49,40, miə3 ,293.1,513.91,connected
49,40, miə3 ,298.62,513.92,connected
49,40, miə3 ,151.06,513.93,connected
49,40, miə3 ,151.6,513.94,connected
49,40, miə3 ,150.72,513.95,connected
49,40, miə3 ,263.69,513.96,connected
49,40, miə3 ,292.54,513.97,connected
49,40, miə3 ,287.64,513.98,connected
49,40, miə3 ,281.9,513.99,connected
49,40, miə3 ,277.42,514,connected
49,40, miə3 ,272.99,514.01,connected
49,40, miə3 ,266.61,514.02,connected
49,40, miə3 ,258.2,514.03,connected
49,40, miə3 ,249.55,514.04,connected
49,40, miə3 ,240.94,514.05,connected
49,40, miə3 ,234.99,514.06,connected
49,40, miə3 ,230.25,514.07,connected
49,40, miə3 ,223.86,514.08,connected
49,40, miə3 ,217.44,514.09,connected
49,40, miə3 ,210.88,514.1,connected
49,40, miə3 ,205.1,514.11,connected
49,40, miə3 ,199.05,514.12,connected
49,40, miə3 ,192.39,514.13,connected
49,40, miə3 ,186.45,514.14,connected
49,40, miə3 ,181.14,514.15,connected
1,41, tɕu3 ,196.38,31.94,connected
1,41, tɕu3 ,192.33,31.95,connected
1,41, tɕu3 ,197.13,31.96,connected
1,41, tɕu3 ,202.94,31.97,connected
1,41, tɕu3 ,209.5,31.98,connected
1,41, tɕu3 ,215.62,31.99,connected
1,41, tɕu3 ,223.12,32,connected
1,41, tɕu3 ,229.58,32.01,connected
1,41, tɕu3 ,232.76,32.02,connected
1,41, tɕu3 ,233.58,32.03,connected
1,41, tɕu3 ,233.19,32.04,connected
1,41, tɕu3 ,231.98,32.05,connected
1,41, tɕu3 ,229.92,32.06,connected
1,41, tɕu3 ,227.58,32.07,connected
1,41, tɕu3 ,224.89,32.08,connected
1,41, tɕu3 ,221,32.09,connected
1,41, tɕu3 ,215.55,32.1,connected
1,41, tɕu3 ,209.81,32.11,connected
1,41, tɕu3 ,205.52,32.12,connected
1,41, tɕu3 ,200.54,32.13,connected
1,41, tɕu3 ,196,32.14,connected
1,41, tɕu3 ,190.67,32.15,connected
1,41, tɕu3 ,183.91,32.16,connected
1,41, tɕu3 ,175.1,32.17,connected
1,41, tɕu3 ,165.37,32.18,connected
1,41, tɕu3 ,157.67,32.19,connected
2,41, muəj4 ,120.28,42.33,connected
2,41, muəj4 ,121.09,42.34,connected
2,41, muəj4 ,121.51,42.35,connected
2,41, muəj4 ,121.15,42.36,connected
2,41, muəj4 ,121.76,42.37,connected
2,41, muəj4 ,122.49,42.38,connected
2,41, muəj4 ,123.66,42.39,connected
2,41, muəj4 ,124.62,42.4,connected
2,41, muəj4 ,125.46,42.41,connected
2,41, muəj4 ,126.3,42.42,connected
2,41, muəj4 ,126.32,42.43,connected
2,41, muəj4 ,127.06,42.44,connected
2,41, muəj4 ,128.17,42.45,connected
2,41, muəj4 ,129.67,42.46,connected
2,41, muəj4 ,131.3,42.47,connected
2,41, muəj4 ,133.44,42.48,connected
2,41, muəj4 ,134.35,42.49,connected
2,41, muəj4 ,134.89,42.5,connected
2,41, muəj4 ,135.18,42.51,connected
2,41, muəj4 ,135.62,42.52,connected
2,41, muəj4 ,136.31,42.53,connected
2,41, muəj4 ,136.73,42.54,connected
2,41, muəj4 ,137.11,42.55,connected
2,41, muəj4 ,136.93,42.56,connected
2,41, muəj4 ,137.46,42.57,connected
2,41, muəj4 ,137.7,42.58,connected
2,41, muəj4 ,137.76,42.59,connected
2,41, muəj4 ,137.27,42.6,connected
2,41, muəj4 ,136.22,42.61,connected
2,41, muəj4 ,135.41,42.62,connected
2,41, muəj4 ,134.82,42.63,connected
2,41, muəj4 ,133.94,42.64,connected
2,41, muəj4 ,131.83,42.65,connected
2,41, muəj4 ,130.29,42.66,connected
2,41, muəj4 ,129.99,42.67,connected
2,41, muəj4 ,138.75,42.68,connected
2,41, muəj4 ,149.44,42.69,connected
2,41, muəj4 , undefined ,42.7,connected
3,41, pow3 , undefined ,52.18,connected
3,41, pow3 ,191.57,52.19,connected
3,41, pow3 ,175.98,52.2,connected
3,41, pow3 ,167.16,52.21,connected
3,41, pow3 ,169.78,52.22,connected
3,41, pow3 ,174.4,52.23,connected
3,41, pow3 ,180.89,52.24,connected
3,41, pow3 ,186.3,52.25,connected
3,41, pow3 ,189.44,52.26,connected
3,41, pow3 ,192.93,52.27,connected
3,41, pow3 ,195.99,52.28,connected
3,41, pow3 ,198.4,52.29,connected
3,41, pow3 ,200.11,52.3,connected
3,41, pow3 ,200.94,52.31,connected
3,41, pow3 ,200.98,52.32,connected
3,41, pow3 ,199.41,52.33,connected
3,41, pow3 ,197.08,52.34,connected
3,41, pow3 ,194.45,52.35,connected
3,41, pow3 ,191.4,52.36,connected
3,41, pow3 ,188.59,52.37,connected
3,41, pow3 ,184.86,52.38,connected
3,41, pow3 ,180.37,52.39,connected
3,41, pow3 ,176.06,52.4,connected
3,41, pow3 ,171.12,52.41,connected
3,41, pow3 ,165.79,52.42,connected
3,41, pow3 ,158.42,52.43,connected
3,41, pow3 ,148.74,52.44,connected
3,41, pow3 , undefined ,52.45,connected
3,41, pow3 , undefined ,52.46,connected
3,41, pow3 , undefined ,52.47,connected
3,41, pow3 , undefined ,52.48,connected
4,41, buŋ3 ,138.11,62.22,connected
4,41, buŋ3 ,140.81,62.23,connected
4,41, buŋ3 ,146.41,62.24,connected
4,41, buŋ3 ,149.62,62.25,connected
4,41, buŋ3 ,152.04,62.26,connected
4,41, buŋ3 ,156.18,62.27,connected
4,41, buŋ3 ,161.18,62.28,connected
4,41, buŋ3 ,166.24,62.29,connected
4,41, buŋ3 ,173.8,62.3,connected
4,41, buŋ3 ,182.63,62.31,connected
4,41, buŋ3 ,189.81,62.32,connected
4,41, buŋ3 ,195.38,62.33,connected
4,41, buŋ3 ,202.32,62.34,connected
4,41, buŋ3 ,210.08,62.35,connected
4,41, buŋ3 ,215.98,62.36,connected
4,41, buŋ3 ,220.86,62.37,connected
4,41, buŋ3 ,222.2,62.38,connected
4,41, buŋ3 ,220.15,62.39,connected
4,41, buŋ3 ,216.38,62.4,connected
4,41, buŋ3 ,212.72,62.41,connected
4,41, buŋ3 ,210.78,62.42,connected
4,41, buŋ3 ,209.75,62.43,connected
4,41, buŋ3 ,211.64,62.44,connected
4,41, buŋ3 ,209.01,62.45,connected
4,41, buŋ3 ,203.82,62.46,connected
4,41, buŋ3 ,200.47,62.47,connected
4,41, buŋ3 ,196.67,62.48,connected
4,41, buŋ3 ,190.87,62.49,connected
4,41, buŋ3 ,184.28,62.5,connected
4,41, buŋ3 ,178.19,62.51,connected
4,41, buŋ3 ,179.2,62.52,connected
4,41, buŋ3 , undefined ,62.53,connected
4,41, buŋ3 , undefined ,62.54,connected
4,41, buŋ3 , undefined ,62.55,connected
4,41, buŋ3 , undefined ,62.56,connected
5,41, puə4 ,125.85,76.14,connected
5,41, puə4 ,128.21,76.15,connected
5,41, puə4 ,129.89,76.16,connected
5,41, puə4 ,130.77,76.17,connected
5,41, puə4 ,132.15,76.18,connected
5,41, puə4 ,133.27,76.19,connected
5,41, puə4 ,134.67,76.2,connected
5,41, puə4 ,137.39,76.21,connected
5,41, puə4 ,138.87,76.22,connected
5,41, puə4 ,140.2,76.23,connected
5,41, puə4 ,141.59,76.24,connected
5,41, puə4 ,142.79,76.25,connected
5,41, puə4 ,142.97,76.26,connected
5,41, puə4 ,142.75,76.27,connected
5,41, puə4 ,143.84,76.28,connected
5,41, puə4 ,144.71,76.29,connected
5,41, puə4 ,145,76.3,connected
5,41, puə4 ,145.08,76.31,connected
5,41, puə4 ,144.77,76.32,connected
5,41, puə4 ,144.28,76.33,connected
5,41, puə4 ,143.24,76.34,connected
5,41, puə4 ,142.55,76.35,connected
5,41, puə4 ,141.61,76.36,connected
5,41, puə4 ,139.71,76.37,connected
5,41, puə4 ,138.18,76.38,connected
5,41, puə4 ,134.34,76.39,connected
5,41, puə4 ,127.77,76.4,connected
5,41, puə4 ,147.24,76.41,connected
6,41, tow4 , undefined ,85.21,connected
6,41, tow4 , undefined ,85.22,connected
6,41, tow4 , undefined ,85.23,connected
6,41, tow4 ,158.6,85.24,connected
6,41, tow4 ,140.08,85.25,connected
6,41, tow4 ,131.95,85.26,connected
6,41, tow4 ,126.27,85.27,connected
6,41, tow4 ,126.15,85.28,connected
6,41, tow4 ,124.95,85.29,connected
6,41, tow4 ,124.62,85.3,connected
6,41, tow4 ,124.63,85.31,connected
6,41, tow4 ,126.67,85.32,connected
6,41, tow4 ,128.29,85.33,connected
6,41, tow4 ,129.27,85.34,connected
6,41, tow4 ,129.9,85.35,connected
6,41, tow4 ,131.84,85.36,connected
6,41, tow4 ,133.94,85.37,connected
6,41, tow4 ,135.15,85.38,connected
6,41, tow4 ,136.57,85.39,connected
6,41, tow4 ,138.29,85.4,connected
6,41, tow4 ,139.68,85.41,connected
6,41, tow4 ,140.87,85.42,connected
6,41, tow4 ,141.48,85.43,connected
6,41, tow4 ,140.81,85.44,connected
6,41, tow4 ,140.59,85.45,connected
6,41, tow4 ,140.59,85.46,connected
6,41, tow4 ,139.65,85.47,connected
6,41, tow4 ,139.05,85.48,connected
6,41, tow4 ,138.39,85.49,connected
6,41, tow4 ,136.18,85.5,connected
6,41, tow4 ,135.36,85.51,connected
6,41, tow4 ,161.49,85.52,connected
6,41, tow4 ,232.09,85.53,connected
6,41, tow4 ,232.36,85.54,connected
7,41, ko5 , undefined ,96.62,connected
7,41, ko5 , undefined ,96.63,connected
7,41, ko5 ,149.25,96.64,connected
7,41, ko5 ,138.11,96.65,connected
7,41, ko5 ,135.13,96.66,connected
7,41, ko5 ,135.41,96.67,connected
7,41, ko5 ,134.98,96.68,connected
7,41, ko5 ,134.45,96.69,connected
7,41, ko5 ,134.29,96.7,connected
7,41, ko5 ,134.47,96.71,connected
7,41, ko5 ,134.68,96.72,connected
7,41, ko5 ,134.49,96.73,connected
7,41, ko5 ,134.36,96.74,connected
7,41, ko5 ,134.04,96.75,connected
7,41, ko5 ,134.83,96.76,connected
7,41, ko5 ,135.96,96.77,connected
7,41, ko5 ,137.21,96.78,connected
7,41, ko5 ,138.46,96.79,connected
7,41, ko5 ,139.94,96.8,connected
7,41, ko5 ,140.73,96.81,connected
7,41, ko5 ,140.44,96.82,connected
7,41, ko5 ,139.9,96.83,connected
7,41, ko5 ,140.51,96.84,connected
7,41, ko5 ,142.37,96.85,connected
7,41, ko5 ,143.6,96.86,connected
7,41, ko5 ,144.41,96.87,connected
7,41, ko5 ,144.61,96.88,connected
7,41, ko5 ,142.32,96.89,connected
7,41, ko5 ,138.22,96.9,connected
7,41, ko5 ,142.51,96.91,connected
7,41, ko5 ,152.65,96.92,connected
7,41, ko5 ,155.37,96.93,connected
8,41, diəŋ5 , undefined ,106.27,connected
8,41, diəŋ5 , undefined ,106.28,connected
8,41, diəŋ5 ,125.45,106.29,connected
8,41, diəŋ5 ,122.73,106.3,connected
8,41, diəŋ5 ,124.38,106.31,connected
8,41, diəŋ5 ,124.44,106.32,connected
8,41, diəŋ5 ,125.24,106.33,connected
8,41, diəŋ5 ,126.31,106.34,connected
8,41, diəŋ5 ,127.3,106.35,connected
8,41, diəŋ5 ,125.52,106.36,connected
8,41, diəŋ5 ,126.14,106.37,connected
8,41, diəŋ5 ,126.2,106.38,connected
8,41, diəŋ5 ,124.17,106.39,connected
8,41, diəŋ5 ,124.16,106.4,connected
8,41, diəŋ5 ,121.32,106.41,connected
8,41, diəŋ5 ,119.75,106.42,connected
8,41, diəŋ5 ,118.55,106.43,connected
8,41, diəŋ5 ,117.64,106.44,connected
8,41, diəŋ5 ,116.48,106.45,connected
8,41, diəŋ5 ,116.84,106.46,connected
8,41, diəŋ5 ,118.11,106.47,connected
8,41, diəŋ5 ,118.75,106.48,connected
8,41, diəŋ5 ,119.66,106.49,connected
8,41, diəŋ5 ,120.4,106.5,connected
8,41, diəŋ5 ,119.79,106.51,connected
8,41, diəŋ5 ,120.38,106.52,connected
8,41, diəŋ5 ,122.35,106.53,connected
8,41, diəŋ5 ,125.25,106.54,connected
8,41, diəŋ5 ,127.5,106.55,connected
8,41, diəŋ5 ,128.55,106.56,connected
8,41, diəŋ5 ,129.48,106.57,connected
8,41, diəŋ5 ,130.55,106.58,connected
8,41, diəŋ5 ,131.36,106.59,connected
8,41, diəŋ5 ,132.29,106.6,connected
8,41, diəŋ5 ,134.09,106.61,connected
8,41, diəŋ5 ,135.77,106.62,connected
8,41, diəŋ5 ,137.18,106.63,connected
8,41, diəŋ5 ,138.53,106.64,connected
8,41, diəŋ5 ,139.68,106.65,connected
8,41, diəŋ5 ,141.55,106.66,connected
8,41, diəŋ5 ,143.06,106.67,connected
8,41, diəŋ5 ,144.39,106.68,connected
8,41, diəŋ5 ,144.71,106.69,connected
8,41, diəŋ5 ,146.27,106.7,connected
8,41, diəŋ5 ,146.73,106.71,connected
8,41, diəŋ5 ,146.45,106.72,connected
8,41, diəŋ5 ,147.71,106.73,connected
8,41, diəŋ5 ,149.83,106.74,connected
8,41, diəŋ5 , undefined ,106.75,connected
8,41, diəŋ5 , undefined ,106.76,connected
8,41, diəŋ5 , undefined ,106.77,connected
8,41, diəŋ5 , undefined ,106.78,connected
9,41, tɕaj1 , undefined ,121.17,connected
9,41, tɕaj1 , undefined ,121.18,connected
9,41, tɕaj1 , undefined ,121.19,connected
9,41, tɕaj1 , undefined ,121.2,connected
9,41, tɕaj1 ,171.76,121.21,connected
9,41, tɕaj1 ,159.96,121.22,connected
9,41, tɕaj1 ,162.21,121.23,connected
9,41, tɕaj1 ,159.72,121.24,connected
9,41, tɕaj1 ,155.87,121.25,connected
9,41, tɕaj1 ,155.51,121.26,connected
9,41, tɕaj1 ,152.76,121.27,connected
9,41, tɕaj1 ,150.7,121.28,connected
9,41, tɕaj1 ,150.45,121.29,connected
9,41, tɕaj1 ,151.27,121.3,connected
9,41, tɕaj1 ,150.93,121.31,connected
9,41, tɕaj1 ,150.32,121.32,connected
9,41, tɕaj1 ,150.53,121.33,connected
9,41, tɕaj1 ,149.55,121.34,connected
9,41, tɕaj1 ,148.5,121.35,connected
9,41, tɕaj1 ,149.04,121.36,connected
9,41, tɕaj1 ,149.94,121.37,connected
9,41, tɕaj1 ,150.39,121.38,connected
9,41, tɕaj1 ,149.85,121.39,connected
9,41, tɕaj1 ,149.34,121.4,connected
9,41, tɕaj1 ,148.11,121.41,connected
9,41, tɕaj1 ,147.44,121.42,connected
9,41, tɕaj1 ,147.5,121.43,connected
9,41, tɕaj1 ,146.77,121.44,connected
9,41, tɕaj1 ,146.03,121.45,connected
9,41, tɕaj1 ,145.67,121.46,connected
9,41, tɕaj1 ,144.64,121.47,connected
9,41, tɕaj1 ,143.61,121.48,connected
9,41, tɕaj1 ,142.83,121.49,connected
9,41, tɕaj1 ,142.18,121.5,connected
9,41, tɕaj1 ,140.83,121.51,connected
9,41, tɕaj1 ,140.8,121.52,connected
9,41, tɕaj1 ,138.41,121.53,connected
9,41, tɕaj1 ,136.08,121.54,connected
9,41, tɕaj1 ,138.55,121.55,connected
9,41, tɕaj1 ,132.78,121.56,connected
10,41, duə2 ,139.57,131.28,connected
10,41, duə2 ,142.98,131.29,connected
10,41, duə2 ,139.72,131.3,connected
10,41, duə2 ,138.3,131.31,connected
10,41, duə2 ,138.82,131.32,connected
10,41, duə2 ,138.21,131.33,connected
10,41, duə2 ,137.91,131.34,connected
10,41, duə2 ,138.43,131.35,connected
10,41, duə2 ,138.25,131.36,connected
10,41, duə2 ,138.36,131.37,connected
10,41, duə2 ,138.6,131.38,connected
10,41, duə2 ,138.87,131.39,connected
10,41, duə2 ,138.93,131.4,connected
10,41, duə2 ,138.69,131.41,connected
10,41, duə2 ,138.31,131.42,connected
10,41, duə2 ,137.71,131.43,connected
10,41, duə2 ,135.91,131.44,connected
10,41, duə2 ,134.11,131.45,connected
10,41, duə2 ,132.26,131.46,connected
10,41, duə2 ,131.91,131.47,connected
10,41, duə2 ,130.74,131.48,connected
10,41, duə2 ,128.83,131.49,connected
10,41, duə2 ,127.22,131.5,connected
10,41, duə2 ,126.08,131.51,connected
10,41, duə2 ,124.82,131.52,connected
10,41, duə2 ,123.25,131.53,connected
10,41, duə2 ,122.6,131.54,connected
10,41, duə2 ,121.91,131.55,connected
10,41, duə2 ,122.32,131.56,connected
10,41, duə2 ,121.04,131.57,connected
10,41, duə2 ,120.35,131.58,connected
10,41, duə2 ,121.94,131.59,connected
10,41, duə2 ,118.35,131.6,connected
10,41, duə2 , undefined ,131.61,connected
11,41, pjom3 , undefined ,145.45,connected
11,41, pjom3 , undefined ,145.46,connected
11,41, pjom3 ,155.35,145.47,connected
11,41, pjom3 ,152.18,145.48,connected
11,41, pjom3 ,152.79,145.49,connected
11,41, pjom3 ,154.71,145.5,connected
11,41, pjom3 ,156.94,145.51,connected
11,41, pjom3 ,160.1,145.52,connected
11,41, pjom3 ,164.37,145.53,connected
11,41, pjom3 ,167.91,145.54,connected
11,41, pjom3 ,172.24,145.55,connected
11,41, pjom3 ,176.36,145.56,connected
11,41, pjom3 ,181.5,145.57,connected
11,41, pjom3 ,186.78,145.58,connected
11,41, pjom3 ,192.53,145.59,connected
11,41, pjom3 ,195.57,145.6,connected
11,41, pjom3 ,197.35,145.61,connected
11,41, pjom3 ,198.3,145.62,connected
11,41, pjom3 ,199.47,145.63,connected
11,41, pjom3 ,195.65,145.64,connected
11,41, pjom3 ,188.45,145.65,connected
11,41, pjom3 ,193.22,145.66,connected
11,41, pjom3 ,192,145.67,connected
11,41, pjom3 ,191.93,145.68,connected
11,41, pjom3 ,189.44,145.69,connected
11,41, pjom3 ,185.05,145.7,connected
11,41, pjom3 ,181.61,145.71,connected
11,41, pjom3 ,179.23,145.72,connected
11,41, pjom3 ,174.53,145.73,connected
